project_id	workflow	experimental_strategy	aliquot	reason
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-D1-A2G6-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-D1-A2G7-01A-21R-A180-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DF-A2KS-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A0WH-01A-12R-A12I-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A1BY-01A-21R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A1NN-01A-11R-A16F-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A1NO-01A-31R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A2QU-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-DI-A2QU-11A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-E6-A1LX-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-E6-A1LZ-01A-11R-A144-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-E6-A1M0-01A-11R-A144-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-E6-A1M0-11A-11R-A144-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EC-A1NJ-01A-31R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EC-A1QX-01A-31R-A16F-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EC-A24G-01A-11R-A16F-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A1Y5-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A1Y8-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A22R-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A22S-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A22T-01A-21R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A2CG-01A-12R-A180-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EO-A2CH-01A-11R-A180-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1G7-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1G8-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GC-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GD-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GE-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GF-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GH-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GI-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GK-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GM-01A-12R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GQ-01A-21R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GR-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GS-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GT-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GU-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GV-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1GW-01A-22R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A1H0-01A-11R-A13S-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A212-01A-11R-A14M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A214-01A-12R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A215-01A-11R-A14M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-EY-A2OM-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2CX-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2CY-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2D0-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2D2-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2D4-01A-12R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2D5-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2D6-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2EU-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2EW-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2EX-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2F4-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2F8-01A-12R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FI-A2F9-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-FL-A1YM-11A-12R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0G1-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0G2-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0G3-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0G5-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0G9-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GA-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GB-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GD-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GE-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GG-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GH-01A-21R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GI-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GJ-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GM-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GN-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GP-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GQ-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GR-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GU-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GV-01A-31R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GW-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0GX-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0R6-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0R7-01A-31R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0R8-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0R9-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0RA-01A-21R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0VO-01A-21R-A109-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0VP-01A-21R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A0VQ-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A1OF-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A1OG-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A1OJ-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-A5-A1OK-01A-11R-A14M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A23M-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A23O-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A2QK-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A2QL-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A2QL-11A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AJ-A2QN-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A051-01A-21R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A052-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A053-01A-21R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A054-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A056-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A059-01A-21R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05A-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05D-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05H-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05J-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05N-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05O-01A-12R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A05P-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0L8-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0L9-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LD-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LE-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LF-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LG-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LH-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LI-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LJ-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LL-01A-12R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LM-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LN-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LO-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LP-01A-12R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LS-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LT-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A0LV-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DH-01A-31R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DK-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DM-01A-21R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DO-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DP-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DQ-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DR-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1DV-01A-21R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1E0-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1E1-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1E3-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AP-A1E4-01A-12R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AW-A1PO-01A-12R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A05S-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A05T-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A05U-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A05Y-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A05Z-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A060-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A062-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A063-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A064-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06B-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06D-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06F-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06H-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06J-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A06L-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0IS-01A-12R-A10J-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0IU-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0IW-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0IZ-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0J0-01A-11R-A109-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A0J1-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1C4-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1C5-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1C8-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1C9-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CA-01A-12R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CC-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CE-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CF-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CF-11A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CI-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CI-11A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CJ-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CK-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CK-11A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CN-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CP-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A1CR-01A-12R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2H2-01A-11R-A180-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2H5-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2H7-01A-12R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2H8-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2H8-11A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HA-01A-12R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HA-11A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HC-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HD-01A-21R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HF-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HG-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HJ-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2HK-01A-11R-A17B-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AX-A2IO-01A-11R-A180-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JS-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JT-01A-21R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JU-01B-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JV-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JX-01A-21R-A14M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JY-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0JZ-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0K0-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0K1-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0K2-01A-12R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-B5-A0K3-01A-11R-A040-07	Single-End Sequencing
